Date,RegionID,RegionName,State,Metro,County,SizeRank,Price
2017-05-31,23444,Allen,TX,Dallas-Fort Worth,Collin,383,308000
2017-05-31,45339,Franklin,TN,Nashville,Williamson,384,427900
2017-05-31,38968,Herndon,VA,Washington,Fairfax,385,501200
2017-05-31,53311,Midlothian,VA,Richmond,Chesterfield,386,276700
2017-05-31,34311,Toms River,NJ,New York,Ocean,387,264900
2017-05-31,41279,Trenton,NJ,Trenton,Mercer,388,84200
2017-05-31,10451,Bloomington,MN,Minneapolis-St Paul,Hennepin,389,245600
2017-05-31,33031,Nashua,NH,Manchester,Hillsborough,390,251600
2017-05-31,38328,Edmond,OK,Oklahoma City,Oklahoma,391,203300
2017-05-31,17386,Chapel Hill,NC,Durham,Orange,392,358000
2017-05-31,39558,Lynn,MA,Boston,Essex,393,306400
2017-05-31,41715,Williamsburg,VA,Virginia Beach,James City,394,300500
2017-05-31,6696,Reading,PA,Reading,Berks,395,64200
2017-05-31,44597,Cicero,IL,Chicago,Cook,396,158400
2017-05-31,397329,Holland,MI,Grand Rapids,Ottawa,397,169700
2017-05-31,7883,Westland,MI,Detroit,Wayne,398,127000
2017-05-31,30552,Bowie,MD,Washington,Prince Georges,399,333100
2017-05-31,32287,Kennesaw,GA,Atlanta,Cobb,400,210300
2017-05-31,30543,Boulder,CO,Boulder,Boulder,401,687000
2017-05-31,24120,Clifton,NJ,New York,Passaic,402,307000
2017-05-31,26222,Norwalk,CT,Stamford,Fairfield,403,393800
2017-05-31,51414,Citrus Heights,CA,Sacramento,Sacramento,404,300200
2017-05-31,10608,Buena Park,CA,Los Angeles-Long Beach-Anaheim,Orange,405,550300
2017-05-31,398360,Town of Poughkeepsie,NY,New York,Dutchess,406,207800
2017-05-31,45401,Gary,IN,Chicago,Lake,407,52800
2017-05-31,50741,Apopka,FL,Orlando,Orange,408,206500
2017-05-31,7476,Troy,MI,Detroit,Oakland,409,290500
2017-05-31,31732,Germantown,MD,Washington,Montgomery,410,291800
2017-05-31,26751,Richmond,CA,San Francisco,Contra Costa,411,444700
2017-05-31,42150,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,412,566900
2017-05-31,737787,San Tan Valley,AZ,Phoenix,Pinal,413,183200
2017-05-31,52696,Johnson City,TN,Johnson City,Washington,414,140900
2017-05-31,44583,Chino,CA,Riverside,San Bernardino,415,452700
2017-05-31,53812,Parma,OH,Cleveland,Cuyahoga,416,109600
2017-05-31,31892,Gulfport,MS,Gulfport,Harrison,417,92500
2017-05-31,41109,Suffolk,VA,Virginia Beach,Suffolk City,418,228400
2017-05-31,53100,Macomb Township,MI,Detroit,Macomb,419,268600
2017-05-31,17453,Spokane Valley,WA,Spokane,Spokane,420,199000
2017-05-31,32489,Lexington,SC,Columbia,Lexington,421,153800
2017-05-31,45243,Farmington Hills,MI,Detroit,Oakland,422,250700
2017-05-31,13712,Santa Barbara,CA,Santa Maria-Santa Barbara,Santa Barbara,423,1050900
2017-05-31,46863,Ogden,UT,Ogden,Weber,424,145200
2017-05-31,50677,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,425,605900
2017-05-31,32471,Leesburg,VA,Washington,Loudoun,426,488300
2017-05-31,5399,Kent,WA,Seattle,King,427,360400
2017-05-31,16425,Acworth,GA,Atlanta,Cobb,428,199000
2017-05-31,46325,Loveland,CO,Fort Collins,Larimer,429,312100
2017-05-31,41059,Sterling,VA,Washington,Loudoun,430,390600
2017-05-31,44641,Cleveland,TN,Cleveland,Bradley,431,130700
2017-05-31,11140,Douglasville,GA,Atlanta,Douglas,432,140700
2017-05-31,20128,Redwood City,CA,San Francisco,San Mateo,433,1373600
2017-05-31,6665,Quincy,MA,Boston,Norfolk,434,419200
2017-05-31,31166,Danbury,CT,Stamford,Fairfield,435,261200
2017-05-31,396020,Arden-Arcade,CA,Sacramento,Sacramento,436,333700
2017-05-31,33334,Parker,CO,Denver,Douglas,437,446000
2017-05-31,25066,Hattiesburg,MS,Hattiesburg,Forrest,438,131700
2017-05-31,54897,Utica,MI,Detroit,Macomb,439,166400
2017-05-31,45449,Glen Burnie,MD,Baltimore,Anne Arundel,440,247600
2017-05-31,39398,Lees Summit,MO,Kansas City,Jackson,441,206700
2017-05-31,38130,Dalton,GA,Dalton,Whitfield,442,117800
2017-05-31,48573,Woodstock,GA,Atlanta,Cherokee,443,213400
2017-05-31,16818,Ashburn,VA,Washington,Loudoun,444,511600
2017-05-31,39133,Jackson,TN,Jackson,Madison,445,91500
2017-05-31,7784,Watsonville,CA,Santa Cruz,Santa Cruz,446,525300
2017-05-31,40574,Rio Rancho,NM,Albuquerque,Sandoval,447,161900
2017-05-31,54219,Roswell,GA,Atlanta,Fulton,448,360900
2017-05-31,12292,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,449,544900
2017-05-31,32563,Longmont,CO,Boulder,Boulder,450,343400
2017-05-31,53569,Newnan,GA,Atlanta,Coweta,451,173900
2017-05-31,5891,Medford,OR,Medford,Jackson,452,250000
2017-05-31,38583,Fort Smith,AR,Fort Smith,Sebastian,453,111500
2017-05-31,31093,Cranston,RI,Providence,Providence,454,223000
2017-05-31,10676,Camden,NJ,Philadelphia,Camden,455,73700
2017-05-31,19307,Melbourne,FL,Melbourne,Brevard,456,157100
2017-05-31,25193,Houma,LA,Houma,Terrebonne,457,155700
2017-05-31,27491,Tustin,CA,Los Angeles-Long Beach-Anaheim,Orange,458,672600
2017-05-31,17191,Brooklyn Park,MN,Minneapolis-St Paul,Hennepin,459,218300
2017-05-31,23742,Bloomington,IL,Bloomington,McLean,460,151300
2017-05-31,34637,Walnut Creek,CA,San Francisco,Contra Costa,461,847400
2017-05-31,51534,Conyers,GA,Atlanta,Rockdale,462,134200
2017-05-31,126423,Town 'n' Country,FL,Tampa,Hillsborough,463,177700
2017-05-31,14634,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,464,546900
2017-05-31,5972,Milton,FL,Pensacola,Santa Rosa,465,138300
2017-05-31,46179,Lawrence,MA,Boston,Essex,466,236800
2017-05-31,51835,Eau Claire,WI,Eau Claire,Eau Claire,467,161500
2017-05-31,34278,Thousand Oaks,CA,Ventura,Ventura,468,698300
2017-05-31,27512,Upland,CA,Riverside,San Bernardino,469,538100
2017-05-31,20398,Scranton,PA,Scranton,Lackawanna,470,78300
2017-05-31,53148,Manteca,CA,Stockton,San Joaquin,471,355600
2017-05-31,52333,Greenwood,IN,Indianapolis,Johnson,472,162700
2017-05-31,50764,Arlington Heights,IL,Chicago,Cook,473,327400
2017-05-31,19411,Mission,TX,McAllen,Hidalgo,474,116600
2017-05-31,41128,Sumter,SC,Sumter,Sumter,475,90100
2017-05-31,10723,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,476,497000
2017-05-31,39966,New Braunfels,TX,San Antonio,Comal,477,217900
2017-05-31,17008,Bethlehem,PA,Allentown,Northampton,478,154800
2017-05-31,32999,Mountain View,CA,San Jose,Santa Clara,479,1523400
2017-05-31,18025,Evanston,IL,Chicago,Cook,480,331600
2017-05-31,44116,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,481,482200
2017-05-31,13325,Plant City,FL,Tampa,Hillsborough,482,165100
2017-05-31,34780,Westminster,CA,Los Angeles-Long Beach-Anaheim,Orange,483,612000
2017-05-31,27768,Warner Robins,GA,Warner Robins,Houston,484,96900
2017-05-31,38047,Covington,GA,Atlanta,Newton,485,126200
2017-05-31,24245,Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,486,502400
2017-05-31,40868,Shelby Township,MI,Detroit,Macomb,487,238900
2017-05-31,41587,Waukegan,IL,Chicago,Lake,488,113800
2017-05-31,38004,Conway,AR,Little Rock,Faulkner,489,143800
2017-05-31,54089,Redmond,WA,Seattle,King,490,778100
2017-05-31,11896,High Point,NC,,Guilford,491,114700
2017-05-31,54458,Somerville,MA,Boston,Middlesex,492,605100
2017-05-31,19573,New Britain,CT,Hartford,Hartford,493,138900
2017-05-31,32626,Macon,GA,Macon,Bibb,494,70400
2017-05-31,46431,Maryville,TN,Knoxville,Blount,495,157500
2017-05-31,33801,Saint George,UT,St. George,Washington,496,231400
2017-05-31,40355,Pittsburg,CA,San Francisco,Contra Costa,497,384500
2017-05-31,41460,Valparaiso,IN,Chicago,Porter,498,190900
2017-05-31,12317,Largo,FL,Tampa,Pinellas,499,165700
2017-05-31,40524,Redlands,CA,Riverside,San Bernardino,500,374800
2017-05-31,6365,Oviedo,FL,Orlando,Seminole,501,285000
2017-05-31,26366,Palm Coast,FL,Daytona Beach,Flagler,502,196900
2017-05-31,40704,Saint Joseph,MO,St. Joseph,Buchanan,503,81000
2017-05-31,27195,Southfield,MI,Detroit,Oakland,504,149200
2017-05-31,24359,Deltona,FL,Daytona Beach,Volusia,505,141700
2017-05-31,54759,Turlock,CA,Modesto,Stanislaus,506,284100
2017-05-31,6443,Pawtucket,RI,Providence,Providence,507,181800
2017-05-31,54179,Rochester Hills,MI,Detroit,Oakland,508,292600
2017-05-31,40689,Saint Charles,MO,St. Louis,Saint Charles,509,192100
2017-05-31,5621,Lexington,NC,Winston-Salem,Davidson,510,113200
2017-05-31,40414,Porterville,CA,Visalia,Tulare,511,176300
2017-05-31,11462,Folsom,CA,Sacramento,Sacramento,512,502000
2017-05-31,33865,Sanford,FL,Orlando,Seminole,513,169200
2017-05-31,25372,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,514,284100
2017-05-31,7484,Tulare,CA,Visalia,Tulare,515,182300
2017-05-31,10241,Baldwin Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,516,423100
2017-05-31,32615,Lynnwood,WA,Seattle,Snohomish,517,439900
2017-05-31,32380,Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange,518,683500
2017-05-31,14667,Wilmington,DE,Philadelphia,New Castle,519,135500
2017-05-31,20337,San Ramon,CA,San Francisco,Contra Costa,520,969400
2017-05-31,26114,New Rochelle,NY,New York,Westchester,521,648900
2017-05-31,51239,Camarillo,CA,Ventura,Ventura,522,584800
2017-05-31,7223,Springfield,OR,Eugene,Lane,523,225100
2017-05-31,26469,Petaluma,CA,Santa Rosa,Sonoma,524,650700
2017-05-31,46089,La Mesa,CA,San Diego,San Diego,525,506000
2017-05-31,39076,Huntington Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,526,414200
2017-05-31,40919,Simpsonville,SC,Greenville,Greenville,527,205800
2017-05-31,52390,Hammond,IN,Chicago,Lake,528,78500
2017-05-31,13167,Palm Harbor,FL,Tampa,Pinellas,529,235800
2017-05-31,54529,Stafford,VA,Washington,Stafford,530,327100
2017-05-31,397629,Town of Colonie,NY,Albany,Albany,531,222600
2017-05-31,37736,Canton,GA,Atlanta,Cherokee,532,233100
2017-05-31,26534,Plainfield,IL,Chicago,Will,533,229600
2017-05-31,37851,Cherry Hill,NJ,Philadelphia,Camden,534,252700
2017-05-31,10528,Brandon,FL,Tampa,Hillsborough,535,186800
2017-05-31,32311,Kingsport,TN,Kingsport,Sullivan,536,123600
2017-05-31,31070,Council Bluffs,IA,Omaha,Pottawattamie,537,117600
2017-05-31,50779,Asheville,NC,Asheville,Buncombe,538,251100
2017-05-31,47164,Pleasanton,CA,San Francisco,Alameda,539,1008800
2017-05-31,27136,Smyrna,GA,Atlanta,Cobb,540,243300
2017-05-31,17158,Brick,NJ,New York,Ocean,541,260600
2017-05-31,24967,Gresham,OR,Portland,Multnomah,542,308000
2017-05-31,31635,Framingham,MA,Boston,Middlesex,543,380300
2017-05-31,52899,Lauderhill,FL,Miami-Fort Lauderdale,Broward,544,110400
2017-05-31,50742,Apple Valley,CA,Riverside,San Bernardino,545,228600
2017-05-31,12214,Kirkland,WA,Seattle,King,546,665900
2017-05-31,22730,Waipahu,HI,Urban Honolulu,Honolulu,547,633700
2017-05-31,33612,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,548,986300
2017-05-31,34940,Yuba City,CA,Yuba City,Sutter,549,267300
2017-05-31,17040,Bismarck,ND,Bismarck,Burleigh,550,263500
2017-05-31,24965,Greer,SC,Greenville,Greenville,551,179700
2017-05-31,46604,Mooresville,NC,Charlotte,Iredell,552,247000
2017-05-31,10727,Casa Grande,AZ,Phoenix,Pinal,553,150000
2017-05-31,20323,Salisbury,NC,Charlotte,Rowan,554,143300
2017-05-31,4032,Centreville,VA,Washington,Fairfax,555,394100
2017-05-31,40737,San Marcos,CA,San Diego,San Diego,556,548300
2017-05-31,13213,Pasco,WA,Kennewick,Franklin,557,192300
2017-05-31,13576,Rome,GA,Rome,Floyd,558,116800
2017-05-31,14478,Warwick,RI,Providence,Kent,559,203800
2017-05-31,41025,Spring Valley,CA,San Diego,San Diego,560,447100
2017-05-31,52308,Great Falls,MT,Great Falls,Cascade,561,160500
2017-05-31,13059,O Fallon,MO,St. Louis,Saint Charles,562,235800
2017-05-31,41574,Waterford,MI,Detroit,Oakland,563,150900
2017-05-31,19870,Passaic,NJ,New York,Passaic,564,291000
2017-05-31,33889,Schaumburg,IL,Chicago,Cook,565,228800
2017-05-31,39483,Lodi,CA,Stockton,San Joaquin,566,312700
2017-05-31,31403,Ellicott City,MD,Baltimore,Howard,567,527500
2017-05-31,41643,West Lafayette,IN,Lafayette-West Lafayette,Tippecanoe,568,177100
2017-05-31,26561,Plymouth,MN,Minneapolis-St Paul,Hennepin,569,335400
2017-05-31,14446,Waldorf,MD,Washington,Charles,570,271300
2017-05-31,39655,Marysville,WA,Seattle,Snohomish,571,325300
2017-05-31,4002,Casper,WY,Casper,Natrona,572,178900
2017-05-31,18453,Hanford,CA,Hanford,Kings,573,194100
2017-05-31,32616,Lynwood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,574,411900
2017-05-31,10226,Avondale,AZ,Phoenix,Maricopa,575,201200
2017-05-31,34248,Temple,TX,Killeen,Bell,576,117000
2017-05-31,46061,Kokomo,IN,Kokomo,Howard,577,81500
2017-05-31,54301,San Rafael,CA,San Francisco,Marin,578,965800
2017-05-31,26374,Palo Alto,CA,San Jose,Santa Clara,579,2572300
2017-05-31,39798,Milpitas,CA,San Jose,Santa Clara,580,890700
2017-05-31,18765,Jonesboro,AR,Jonesboro,Craighead,581,133600
2017-05-31,54791,Union City,NJ,New York,Hudson,582,358500
2017-05-31,41333,Union City,CA,San Francisco,Alameda,583,775400
2017-05-31,5395,Kenner,LA,New Orleans,Jefferson,584,168700
2017-05-31,26362,Palatine,IL,Chicago,Cook,585,252100
2017-05-31,34308,Tomball,TX,Houston,Harris,586,200900
2017-05-31,52839,Lafayette,IN,Lafayette-West Lafayette,Tippecanoe,587,100600
2017-05-31,40057,North Little Rock,AR,Little Rock,Pulaski,588,90600
2017-05-31,13366,Port Charlotte,FL,Punta Gorda,Charlotte,589,167100
2017-05-31,21080,Vienna,VA,Washington,Fairfax,590,743100
2017-05-31,51806,East Orange,NJ,New York,Essex,591,193000
2017-05-31,7886,Weston,FL,Miami-Fort Lauderdale,Broward,592,410000
2017-05-31,10815,Chino Hills,CA,Riverside,San Bernardino,593,639200
2017-05-31,50950,Bellingham,WA,Bellingham,Whatcom,594,359500
2017-05-31,20322,Salisbury,MD,Salisbury,Wicomico,595,137200
2017-05-31,34868,Winchester,VA,Winchester,Frederick,596,233600
2017-05-31,16697,Alameda,CA,San Francisco,Alameda,597,923000
2017-05-31,17845,Eagan,MN,Minneapolis-St Paul,Dakota,598,278300
2017-05-31,17718,Daytona Beach,FL,Daytona Beach,Volusia,599,125200
2017-05-31,26483,Pico Rivera,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,600,446500
2017-05-31,54043,Racine,WI,Racine,Racine,601,101500
2017-05-31,30394,Bel Air,MD,Baltimore,Harford,602,301500
2017-05-31,11087,Denham Springs,LA,Baton Rouge,Livingston,603,175300
2017-05-31,397184,York Township,PA,York,York,604,180400
2017-05-31,10497,Bossier City,LA,Shreveport,Bossier,605,161300
2017-05-31,16839,Auburn,WA,Seattle,King,606,340400
2017-05-31,52179,Gastonia,NC,Charlotte,Gaston,607,121900
2017-05-31,4216,Corvallis,OR,Corvallis,Benton,608,337400
2017-05-31,34725,West Bloomfield,MI,Detroit,Oakland,609,286200
2017-05-31,51173,Brunswick,GA,Brunswick,Glynn,610,125000
2017-05-31,32991,Mount Vernon,NY,New York,Westchester,611,415300
2017-05-31,21057,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,612,235800
2017-05-31,37406,Bethesda,MD,Washington,Montgomery,613,834000
2017-05-31,10484,Bolingbrook,IL,Chicago,Will,614,212200
2017-05-31,10530,Brandon,MS,Jackson,Rankin,615,168700
2017-05-31,10889,Cocoa,FL,Melbourne,Brevard,616,147600
2017-05-31,32572,Lorain,OH,Cleveland,Lorain,617,69900
2017-05-31,399216,Midland,MI,Midland,Midland,618,130500
2017-05-31,46400,Maple Grove,MN,Minneapolis-St Paul,Hennepin,619,272500
2017-05-31,3568,Baytown,TX,Houston,Harris,620,132000
2017-05-31,14552,West Hartford,CT,Hartford,Hartford,621,293900
2017-05-31,3334,Aiken,SC,Augusta,Aiken,622,122800
2017-05-31,31751,Glen Allen,VA,Richmond,Henrico,623,303100
2017-05-31,41054,Statesville,NC,Charlotte,Iredell,624,120700
2017-05-31,7378,Taylor,MI,Detroit,Wayne,625,88000
2017-05-31,31829,Grants Pass,OR,Grants Pass,Josephine,626,249800
2017-05-31,44704,Columbus,IN,Columbus,Bartholomew,627,138900
2017-05-31,18329,Goodyear,AZ,Phoenix,Maricopa,628,257900
2017-05-31,13031,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,629,183000
2017-05-31,33256,Orland Park,IL,Chicago,Cook,630,267700
2017-05-31,40038,North Bergen,NJ,New York,Hudson,631,366400
2017-05-31,54212,Rosemead,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,632,552400
2017-05-31,21017,Utica,NY,Utica,Oneida,633,82100
2017-05-31,17761,Des Plaines,IL,Chicago,Cook,634,246100
2017-05-31,20535,Snellville,GA,Atlanta,Gwinnett,635,174400
2017-05-31,17974,Elyria,OH,Cleveland,Lorain,636,93300
2017-05-31,46084,La Crosse,WI,La Crosse,La Crosse,637,135900
2017-05-31,25459,Laguna Niguel,CA,Los Angeles-Long Beach-Anaheim,Orange,638,797800
2017-05-31,50749,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,639,1110800
2017-05-31,21412,Yorba Linda,CA,Los Angeles-Long Beach-Anaheim,Orange,640,822600
2017-05-31,45291,Florence,SC,Florence,Florence,641,134500
2017-05-31,14703,Woodbury,MN,Minneapolis-St Paul,Washington,642,315200
2017-05-31,34597,Vineland,NJ,Vineland,Cumberland,643,155700
2017-05-31,10634,Burnsville,MN,Minneapolis-St Paul,Dakota,644,258200
2017-05-31,45417,Georgetown,TX,Austin,Williamson,645,264200
2017-05-31,18874,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange,646,538900
2017-05-31,17309,Carmel,IN,Indianapolis,Hamilton,647,301100
2017-05-31,4515,Eden Prairie,MN,Minneapolis-St Paul,Hennepin,648,348800
2017-05-31,7039,Shawnee,KS,Kansas City,Johnson,649,226500
2017-05-31,52683,Jefferson City,MO,Jefferson City,Cole,650,124700
2017-05-31,27652,Valley Stream,NY,New York,Nassau,651,437300
2017-05-31,5043,Hamden,CT,New Haven,New Haven,652,198700
2017-05-31,32006,Hendersonville,TN,Nashville,Sumner,653,257900
2017-05-31,17172,Bristol,CT,Hartford,Hartford,654,174000
2017-05-31,34721,West Allis,WI,Milwaukee,Milwaukee,655,114300
2017-05-31,47252,Punta Gorda,FL,Punta Gorda,Charlotte,656,231700
2017-05-31,7367,Tamarac,FL,Miami-Fort Lauderdale,Broward,657,158800
2017-05-31,53253,Medina,OH,Cleveland,Medina,658,205100
2017-05-31,19321,Meriden,CT,New Haven,New Haven,659,155800
2017-05-31,31543,Fayetteville,AR,Fayetteville,Washington,660,186200
2017-05-31,6736,Reston,VA,Washington,Fairfax,661,439300
2017-05-31,27378,Taylorsville,UT,Salt Lake City,Salt Lake,662,219100
2017-05-31,11170,Dundalk,MD,Baltimore,Baltimore,663,136900
2017-05-31,398816,Lancaster,PA,Lancaster,Lancaster,664,118700
2017-05-31,34644,Waltham,MA,Boston,Middlesex,665,536800
2017-05-31,6923,San Luis Obispo,CA,San Luis Obispo,San Luis Obispo,666,662500
2017-05-31,45689,Haverhill,MA,Boston,Essex,667,284900
2017-05-31,16971,Bellevue,NE,Omaha,Sarpy,668,163800
2017-05-31,7217,Springdale,AR,Fayetteville,Washington,669,146600
2017-05-31,25489,Lakewood,WA,Seattle,Pierce,670,266600
2017-05-31,33837,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,671,728200
2017-05-31,25345,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,672,335800
2017-05-31,45565,Greenwich,CT,Stamford,Fairfield,673,1351300
2017-05-31,124912,Kendale Lakes,FL,Miami-Fort Lauderdale,Miami-Dade,674,216700
2017-05-31,45164,Encinitas,CA,San Diego,San Diego,675,925000
2017-05-31,6562,Pontiac,MI,Detroit,Oakland,676,64400
2017-05-31,33866,Sanford,NC,Sanford,Lee,677,128400
2017-05-31,124464,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,678,169400
2017-05-31,28939,Malden,MA,Boston,Middlesex,679,396100
2017-05-31,45398,Gardena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,680,496600
2017-05-31,6855,Royal Oak,MI,Detroit,Oakland,681,220700
2017-05-31,53643,Novato,CA,San Francisco,Marin,682,765500
2017-05-31,398963,Manchester,CT,Hartford,Hartford,683,168200
2017-05-31,396053,Florence-Graham,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,684,346600
2017-05-31,6267,Oak Lawn,IL,Chicago,Cook,685,182800
2017-05-31,53571,Newport Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,686,1725900
2017-05-31,18029,Ewa Beach,HI,Urban Honolulu,Honolulu,687,586500
2017-05-31,18847,Kissimmee,FL,Orlando,Osceola,688,166200
2017-05-31,45383,Gaithersburg,MD,Washington,Montgomery,689,371400
2017-05-31,53487,National City,CA,San Diego,San Diego,690,405000
2017-05-31,33341,Pasadena,MD,Baltimore,Anne Arundel,691,307300
2017-05-31,20514,Skokie,IL,Chicago,Cook,692,286300
2017-05-31,30772,Carson City,NV,Carson City,Carson City,693,273500
2017-05-31,11604,Gilroy,CA,San Jose,Santa Clara,694,681900
2017-05-31,31612,Fort Mill,SC,Charlotte,York,695,265400
2017-05-31,44878,Dearborn Heights,MI,Detroit,Wayne,696,114600
2017-05-31,13693,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange,697,864800
2017-05-31,17155,Brentwood,CA,San Francisco,Contra Costa,698,537800
2017-05-31,11076,Deland,FL,Daytona Beach,Volusia,699,165100
2017-05-31,39604,Mansfield,TX,Dallas-Fort Worth,Tarrant,700,254300
2017-05-31,20782,Texarkana,TX,Texarkana,Bowie,701,98800
2017-05-31,45251,Fayetteville,GA,Atlanta,Fayette,702,228300
2017-05-31,50985,Berwyn,IL,Chicago,Cook,703,197100
2017-05-31,10068,Alexandria,LA,Alexandria,Rapides,704,128400
2017-05-31,6809,Rocklin,CA,Sacramento,Placer,705,445800
2017-05-31,47526,Saint Peters,MO,St. Louis,Saint Charles,706,190800
2017-05-31,38809,Gretna,LA,New Orleans,Jefferson,707,151600
2017-05-31,26197,North Richland Hills,TX,Dallas-Fort Worth,Tarrant,708,208000
2017-05-31,48569,Woodland,CA,Sacramento,Yolo,709,348300
2017-05-31,21472,Annandale,VA,Washington,Fairfax,710,516800
2017-05-31,126356,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,711,321300
2017-05-31,12665,Mechanicsville,VA,Richmond,Hanover,712,247200
2017-05-31,6750,Richmond,KY,Richmond,Madison,713,158200
2017-05-31,7837,West Des Moines,IA,Des Moines,Polk,714,208500
2017-05-31,32416,Land O Lakes,FL,Tampa,Pasco,715,237400
2017-05-31,21685,Bayonne,NJ,New York,Hudson,716,339300
2017-05-31,13929,South San Francisco,CA,San Francisco,San Mateo,717,861900
